commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
858a80f3e74499d205a6ca9e1df27d3ced6bb71d,1,0,0,20,5.101383102,4,0.002620087,0.001164483,0.001781737,2544,1.833927218,4,1,0,0,,1366249028
ec9bf2bd3af986511ca9ff63f2d2bcc51944619d,1,0,0,20,4.69316358,3,0.004450626,0.000278164,0.001336303,2546,0.834347023,5,1,0,0,,1366249187
86516018c4ca664026504599a359e69211ff6e78,1,0,0,20,6.485243056,3,0.011273687,0.003358119,0.001781737,2549,1.031834263,6,1,0,0,,1366249374
5e76038a89b4166accd863a6ff62bac26f3eb978,1,0,0,20,0.000775463,1,0.000816993,0.000272331,0.000890869,2551,1,2,1,0,0,,1366249441
88573cbd4a649f4b501bf69857f6ba16d42805b8,1,0,0,20,2.763078704,3,0.012593783,0.004287245,0.001336303,2553,1.086832398,3,1,0,0,,1366249562
77d872fa434cb9d31cb24567d947e6caf8475006,1,0,0,20,8.557453704,3,0.003177485,0.002269632,0.002227171,2556,2.18215013,7,1,0,0,,1366260148
a628e2c7b03d3dd99a220cb37607b1f235f15bf9,1,0,0,20,10.09281539,3,0.00535815,0.000564016,0.001781737,2559,1.49419343,5,1,0,0,,1366260228
c4b4be501d86a70117cf13cce7194843fcb4c853,1,0,0,20,0.002303241,2,0.001418842,0.000851305,0.000890869,2562,0.954434003,4,1,0,0,,1366260387
63358d0807673e3fcaa8c63545e7c60cee146e59,1,0,0,20,1.091684028,2,0.001669449,0.000953971,0.000890869,2565,0.845350937,4,1,0,0,,1366260470
2839d91d48ba1229da915691970a205bed45850f,1,0,0,20,2.781099537,3,0.001674481,0.000334896,0.001336303,2568,1.459147917,5,1,0,0,,1366260569
8cda9eed467b35bc0cc3c3d797e9b09580714ef0,1,0,0,20,1.421045525,3,0.003255401,0.001183782,0.001336303,2571,1.241946032,6,1,0,0,,1366260646
b047a179320c51c8dd10b36050b4e273e7470711,1,0,0,20,0.065150463,2,0.001477541,0.000295508,0.000890869,2575,0.918295834,3,1,0,0,,1366260733
482979b0f9579466c7eb3d1cdc3b21aa971db922,1,0,0,20,3.097745949,4,0.003069996,0.002455997,0.001781737,2578,1.428460186,6,1,0,0,,1366260821
243173a338f0dbd805ca75daeaa93b9c276810a5,1,0,0,20,3.163269676,2,0.009269559,0.007044865,0.000890869,2581,0.359101626,5,1,0,0,,1366260883
cb27f464737f5e6550a8f40fb517283eebf52636,1,0,0,20,0.748483796,3,0.001128668,0.000376223,0.001336303,2660,1.561278124,3,1,0,0,,1366261064
c4585b001d4922ea614ef9d71a565576017c3489,1,0,0,20,1.172986111,2,0.002908033,0,0.000890869,2587,0.954434003,1,1,0,0,,1366265596
21db3a128def2f36a634dc922f96073e06d1d07d,1,0,0,1,0,0,0.909090909,0,0.000445236,11,0,1,1,0,0,,1366265616
d2493765fe38ef4efeba89d73e6f4d6a7d22e778,1,0,0,20,1.611712963,2,0.003695719,0,0.000890472,2589,0.650022422,1,1,0,0,,1366296415
dc1039911a2d348ffd20baa1cd583c68c236eccb,1,0,0,20,21.43863426,5,0.043436981,0.004747211,0.003115265,2592,1.864173068,21,1,0,0,,1366305057
9638cfa0d04b4a5828c431f257460565e78f383a,1,0,0,20,11.63401042,6,0.01676515,0.007008383,0.004003559,2595,2.451498388,21,2,0,0,,1366305685
5970236c6d28fb9f046e34b0e84854529d907ac1,1,0,0,20,0.002824074,1,0.001857355,0.000371471,0.00088968,2598,1,7,1,0,0,,1366305929
a1f4bb42d88e7163914caf95a688b626d6e61151,1,0,0,20,0.469895833,2,0.002925046,0,0.00088968,2600,0.811278124,9,1,0,0,,1366306101
4073f0a2aa964405d724fd6dafcbdd5176e8bae6,1,0,0,20,9.74962963,3,0.009621765,0.006303915,0.00133452,2603,1.274456082,11,1,0,0,,1366307370
c593c8bcb06a389960c70e20b7779327afec5bbf,1,0,0,20,0.029756944,1,0.617015099,0,0.016249451,2605,4.405006728,30,1,0,0,,1366309941
a608f2ff61aef4e7bf1d54726dbda84d3f0e42de,1,0,0,20,45.40694213,5,0.009618105,0.001414427,0.002195872,2608,1.687869846,17,2,0,0,,1366316485
8414fea10e18fb4caab014485b687b5ae1b98cd7,1,0,0,20,25.55296528,10,0.128677206,0.048629178,0.007008322,2611,2.676989443,24,2,0,0,,1366316682
