commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,commit_time,fix,isBug,bug_id
b4e471ae1115d0625b7db94d3154da3b61f91a6f,1,12,1,1,0,0,0.963320463,0,0.923076923,112,3.071314603,23,1,1350277431,0,0,
a38aa97779826c2d33d6a25656fbbc7205509777,2,0.208333333,8.5,1,0.739398148,1,0.284768212,0.039735099,0.333333333,138,1.228012578,17,1,1350341315,0,0,
40bd40cc26a424e2408262c463df97545f0512ca,3,36,1.176470588,1,0.159664352,1,0.697247706,0,0.517241379,57,3.783957874,20,1,1350355110,0,0,
d39717dafd14ffb64b4c782e1bbe907a5ef57f05,4,0,0,0,0,0,0,0,0.033333333,0,0,0,0,1350368334,0,0,
425147735396afaadc87969be1dbed6db5bb714d,5,0,0,0,0,0,0,0,0.125,0,0,0,0,1350437320,0,0,
a88e2620d1ea437c3203df82cd8d9f2d56a4427f,6,9,13.5,1,1.108296039,3,0.689494163,0.080155642,0.5625,167,3.724674978,27,1,1350440703,0,0,
08ef0dd0c666b655c41eae14a568804941435e2f,7,0.055555556,0.407407407,1,0,0,0.975,0,0.03030303,40,0,11,1,1350495242,0,0,
4faaf1906820768f96bc22c4d7eaa9cb0738eaf9,8,9,11.04545455,1,0.649618056,1,0.05,0.021428571,0.03030303,140,0,9,1,1350496830,0,0,
cae05f8b35cfa5ac533f4f5d5b381d98afb7a8b2,9,0.055555556,0.090534979,1,1.641909722,1,0.776119403,0.626865672,0.03030303,67,0,2,1,1350496971,0,0,
1d66bc75871975b73151769c05c8edebb187669b,10,18,60.75,1,0.665300926,1,0.004291845,0.042918455,0.060606061,119,0.945660305,11,1,1350498185,0,0,
efeec4d7bfecff53239be83d35f62519710f8dc1,11,0.222222222,0.090534979,1,0.635788484,3,0.043806647,0.104229607,0.25,167,2.425847773,11,1,1350516823,0,0,
2917c7b6ed33fd5ae1efa7bf61fe5d5ca008f993,12,6.75,99.40909091,1,0.084247685,1,0.277108434,0.006024096,0.088235294,125,1.054058945,18,1,1350524102,0,0,
2e2ce7a6882c18e192ef71034d4a67ad66809ca0,13,0.074074074,0.055326932,1,0,0,0.916666667,0,0.028571429,12,0,11,1,1350594258,0,0,
62cebad8e02e1a040c10d43ce9ae3437d278a7cb,14,6.75,0,1,0,0,0.954545455,0,0.027777778,22,0,0,0,1350598604,0,0,
be2ce8d2d404048304dc1c4392319380d3f00cb4,15,1.259259259,9,1,2.417515432,6,0.348705502,0.084951456,0.414634146,162,3.435560632,18,1,1350692717,0,0,
3df547ebc56e4e51a81c6a29014e5a57aac77288,16,17.86764706,0.833333333,1,0,0,0.993919292,0,0.523255814,542,2.69755315,15,1,1350849312,0,0,
408168c4fb50bc20f324849e8875ba2f43849ed8,17,0.447736626,4.2,1,0,0,0.998918863,0,0.180952381,9452,1.981128792,7,1,1351129449,0,0,
78940e78dd20ca9b304def7cab3868014fae3d4a,1,0,0,2,36.35715278,1,0.967381174,0.006523765,0.52195122,184,5.986597858,86,1,1353739862,0,1,DRILL-444
eaa84d65369491c02d68cf7fff4aba3cf76d3294,1,0,0,1,2.817118056,1,0.54,0.129142857,0.164319249,152,4.404834074,18,1,1353983261,0,1,DRILL-444
af71b1278d1ac55d9a4a40e2d2fe81568f0ccb50,1,0,0,1,4.834349293,2,0.433861386,0.074851485,0.478873239,201,6.388891966,30,1,1354244661,0,1,DRILL-444
4fedb7a5b24a9ce62c370da374d0d79e3077347e,1,0,0,1,0.005185185,1,0,0,0.157608696,0,4.807000611,15,1,1354245109,0,0,
68f556ecf9931b35694b0789d9455056fde58810,18,111.6727941,13.92857143,2,0,3,0.995467422,3.75184136,0.952380952,542,5.959511206,117,1,1351129449,0,0,
207f2e44089d6252b8155995fe9a0aef1971c55b,19,0.39400823,1.687179487,1,2.73797608,2,0.99408284,0.967186659,0.854368932,540,3.741827712,47,1,1351129450,0,0,
a4b05de033675b6f2058b3c36177785bd4bc351c,20,8.883063168,6.223404255,1,0,1,0.547439759,0.387048193,0.067961165,748,1.924226501,21,1,1351129450,0,0,
