commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,commit_time,fix,isBug,bug_id
fdc6daec7390cc6ce5dbcdae7be0aad4fc18755c,1,0,0,1,0,0,0.961538462,0,0.008547009,26,0,8,1,1308950484,0,0,
b8a55f0e128654bb5a0a68c20a2150f3b507d728,1,0,0,2,0.127118056,1,0.140893471,0.003436426,0.016949153,250,0.276195428,9,1,1308961309,0,0,
adc2b26ce9f796bb28b700fd50230d5883b382d0,1,0,0,3,0.288888889,1,0,0.211235955,0.008474576,445,0,9,1,1308966811,0,0,
5e42c6c20b048c95ceec3e5587432fcd6d793a37,1,0,0,2,0.332962963,1,0.025,0,0.008474576,160,0,7,1,1308966841,0,0,
935886416779c6f58232e95fff9d4c4242168e11,1,0,0,4,3.67496142,2,0.509874327,0.022890485,0.140625,444,3.865003777,22,2,1309197960,0,0,
fa5bb4c67e4a0da8a61659414282bf37db7b6bb3,1,0,0,1,0,0,0.975609756,0,0.007751938,41,0,8,1,1309206285,0,0,
cc24d6d38cb21484e94c1f4f22dd46a2afc2d10e,1,0,0,2,0.286273148,1,0.104545455,0.015909091,0.031007752,135,1.612276183,9,1,1309222694,0,0,
5a2164fbf9e11891fc7c3b10576ec0bfbe5815f6,1,0,0,2,5.321284722,1,0.006329114,0,0.007751938,158,0,8,1,1309222730,0,0,
ab37f1b24b47607cbb0e6a0f7e34d91765e7ab51,1,0,0,2,1.139537037,2,0.1886388,0.075026795,0.062015504,142,2.749880965,9,1,1309308783,0,0,
03e35ac4e3a5c082196857a6cc04ea202a99c410,1,0,0,2,2.017037037,1,0.011135857,0,0.007751938,449,0,8,1,1309372232,0,0,
d32023e33c081a820dc9727631631eff73d5d7aa,1,0,0,3,1.646990741,2,0.303191489,0.042553191,0.023255814,174,0.988919887,9,1,1309377201,0,0,
8dc2d713e374069ce5cea0d2f765053214338eef,1,23,1,5,0.951122685,9,0.076668244,0.676762896,0.194915254,539,4.050790152,30,2,1309315383,0,0,
846692fb109b159defeeb2c3d4ab2a8cd349e650,1,0,0,5,0,1,0.383058237,0.050140143,0.178294574,445,4.091057553,30,2,1309313755,0,0,
36991e4b9c0e8edf2cb16daa52bd7b713a83e0e3,1,0,0,4,0.000138889,1,0.1886388,0.075026795,0.062015504,142,2.749880965,9,1,1309313767,0,0,
130ee68efc392f7fdf995bbe63a6d3b35db14ca8,1,0,0,5,0.020821759,1,0.109589041,0,0.007751938,146,0,1,1,1309315554,0,0,
991006c9455a8446c0a63468285c7c3c84404a43,1,0,0,6,5.011333333,4,0.198860038,0.207726409,0.07751938,254,1.237186984,12,1,1309362795,0,0,
b5c3a4836b0619c8083636628f1438c0d01ad9db,1,0,0,5,0.041018519,1,0.829931973,0.904761905,0.007751938,147,0,8,1,1309366339,0,0,
ea6048e8685bd17cc155efc1b2dc49fc66828fb1,1,0,0,7,0.35939429,5,0.228873239,0.185837246,0.11627907,449,2.327300959,22,2,1309377857,0,0,
f3f235be524d7bb23ded812a7cc24aef278940ad,1,0,0,1,0,0,0.928571429,0,0.007692308,14,0,0,0,1309552342,0,0,
df0596a99485c143300a04a087d57e7d5c6e5fc3,1,0,0,7,0,2,0.194603434,0.244889616,0.124031008,444,2.400293212,22,2,1309386289,0,0,
70120052011c48688f078a2ffc37e6a5fc266053,1,0,0,7,0.029490741,1,0.227838258,0.178849145,0.11627907,449,2.264031911,22,2,1309388837,0,0,
58a496809ff29eda909352739e7cf533f895956b,1,0,0,6,5.618518246,8,0.6472897,0.652063223,1.109375,602,6.241327479,39,1,1309393845,0,0,
6876cac140a1a8d68fedbefe246a0b8ddda08ee7,1,0,0,6,0.609129115,3,0.54990566,0.533301887,0.703125,615,5.725385307,28,1,1309395626,0,0,
64970e7c634dd19a39cb136717de5a4ccff8f3f0,1,0,0,7,0.08474537,1,0.006849315,0.006849315,0.0078125,146,0,1,1,1309396159,0,0,
194dc71df65b2bb2704ea12d1ad75c96ff150231,1,0,0,7,0.807789352,1,0.006849315,0.006849315,0.0078125,146,0,1,1,1309465952,0,0,
0a3c578cae5acb3b85aed57609765f49e487a1d9,1,0,0,7,0.064710648,1,0.280788177,0,0.0078125,203,0,1,1,1309471543,0,0,
5b943b49a31f4a1966c316c99ae7a7492ca5cb8b,1,0,0,2,1.9221875,1,0.928571429,0,0.007751938,14,0,0,0,1309552366,0,0,
f32da7d5c2f4c54e1afaa18b1af81a4ca10ae92f,1,0,0,5,2.615766204,3,0.01937658,0.029486099,0.07751938,174,3.090005245,9,1,1309554782,0,0,
6e1e705e5b82003c306f1cbece382e09214151d4,1,0,0,4,0.011076389,1,0.022922636,0.014326648,0.046511628,142,2.548580607,9,1,1309555739,0,0,
899eed195d1adc9a7e7c2f5ceed6ab3abaabfd0d,1,0,0,6,1.942893519,1,0.011363636,0.011363636,0.007751938,88,0,1,1,1309556703,0,0,
d87d8e071f7b1e1490e788e812188ffe03efc3eb,1,0,0,3,11.12560764,3,0.981456954,0.226490066,0.105263158,496,2.4004647,7,1,1309759081,0,0,
