commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
3ba3d9df3a15e41bc5a031f7071f611286356c87,1,0,0,10,115.3346335,2,0.015021459,0.006437768,0.001429252,282,1.156779649,7,1,0,0,,1313779885
b8e38e5bbef98fd2dd482477e9c1506cb7b2ca43,1,0,0,15,406.752875,5,0.102960103,0.359073359,0.002383222,488,1.653682264,13,1,1,0,,1313779886
5c06e49be55c9e987f7ce11fd11ac3ba8f213389,1,0,0,5,384.3775463,2,0.008077544,0.18901454,0.005243089,79,3.444835312,12,1,1,0,,1313791815
3cd0e6abb4457a7ccbbe43b5a3f7c4f1349eec56,1,0,0,2,6.930376157,2,0.027322404,0,0.000953289,159,0.970950594,4,1,0,0,,1313791872
ee97a9db7c53d8a248ee718c4cdb0881faf20109,1,0,0,13,4.974737654,3,0.009398496,0.007518797,0.001429933,507,0.986426729,10,2,0,0,,1313791982
767e05b7ba104e827b145d8f7f0100af93d17057,1,0,0,12,0.563414352,1,0.00204918,0.00204918,0.000476644,488,0,0,0,1,0,,1313791983
69327827d61388e1aa1c00b8c70a7027ff82ff19,1,0,0,21,285.8520292,6,0.01562757,0.01562757,0.023355577,585,5.593488371,48,3,0,0,,1313969850
293c1f285d08ca41a26f11b00017b109a1d7309e,1,0,0,15,142.093294,6,0.111770833,0.001666667,0.007149666,6650,1.18946125,13,4,0,0,,1313970053
cfb44efe1e45cd849f7d5cd228bfa68feccb98e4,1,0,0,7,0.000162037,1,0.01171875,0.01171875,0.001429933,218,1.584962501,8,3,0,0,,1313970204
0f06909622c8bd40cc0d939acd1fcde77c80231f,1,0,0,17,449.1851071,4,0.00204918,0.432377049,0.003824092,488,2.122342889,4,1,0,0,,1313970251
fabb4e801f505f36f0e66daa2e9bf9a76386eec6,1,0,0,3,526.751412,1,0.022727273,0.022727273,0.000478011,44,0,4,1,0,0,,1314032408
de9f97f913324ac45ba3ed7eed954d4dbd75a224,1,0,0,1,116.3989203,3,0.313996317,0.107734807,0.00334608,351,2.012665361,10,1,0,0,,1314036929
49903fd4e4e1da834c8a09881aac2f52c657a0bf,1,0,0,2,15.72013889,1,0.070767994,0.027342179,0.011472275,161,4.182070951,12,1,0,0,,1314051421
d1a5073686e510bb35cc24c2a9c3b8173a67200a,1,0,0,18,22.48175154,2,0.002441009,0.003254679,0.001434034,488,1.556656707,0,0,0,0,,1314051422
9f901626e3bb8d136426ddb4d3ae4e50286657e9,1,0,0,4,105.0499537,1,0.004255319,0.004255319,0.000478011,235,0,2,1,0,0,,1314141624
6a1dbc3accf5264047831175eb15bfbbe6058e07,1,0,0,6,113.5412847,1,0.023529412,0.023529412,0.000478011,85,0,2,1,0,0,,1314291977
c5e0ddebfdfeabfeadd4636445c95fa74264d860,1,0,0,12,27.33269097,2,0.007556675,0.002518892,0.000956023,282,1,3,1,0,0,,1314316026
3b0ce07bf30fcf11da6a305c41de03262617e57a,1,0,0,3,116.8389266,18,0.111415525,0.134550989,0.031548757,329,5.188814556,44,2,0,0,,1314383913
4d0c0d9eeb331eac3003e85a59f89338696d0c63,1,0,0,12,7.553668981,1,0.00204918,0.00204918,0.000478011,488,0,0,0,0,0,,1314383915
57c8f8c806066ca3aee17a115eccc2a18f87fe99,1,0,0,17,24.20170284,3,0.300998573,0.001426534,0.003813155,488,2.122342889,4,1,0,0,,1314383916
40969b5642127561d2968010f4e2297d9fefb4ac,1,0,0,7,131.3747222,1,0.101694915,0,0.000476644,59,0,2,1,0,0,,1314387545
56237fd1a0176f1a23f31f3a8e8b0a66365ae0a2,1,0,0,8,7.199594907,3,0.167770419,0.011037528,0.002855783,241,2.342523388,8,2,0,0,,1314393150
33a00b7887ba6f2da093cefd68aeaf69268d1ebb,1,0,0,3,313.5493432,2,0,0,0.003822265,0,2.954098468,6,1,0,0,,1314420574
60f68d55180ec2eb65a2d7f95f5b5e3b50adef54,1,0,0,2,241.8417014,1,0.016666667,0,0.000477783,60,0,5,1,0,0,,1314565774
6dda7416c1ce28eb9899eaffebc0b53806877b1b,1,0,0,2,114.0652546,1,0.056521739,0.004347826,0.000477783,230,0,2,1,0,0,,1314641073
03c45b3b41960cbc4230aecc956917cdd2c42a02,1,0,0,1,22.33093171,2,0.04414003,0.04109589,0.000955566,355,0.863120569,13,1,1,0,,1314641181
1114f44462b40d80ef6bfa92d8c01d219acbfe89,1,0,0,6,97.58140046,1,0.016393443,0.021857923,0.000477783,183,0,5,1,0,0,,1314651523
7ad1b6ac4b758b8ddb2275bcc56307eec81ae0f9,1,0,0,5,220.0766464,2,0.03968254,0.035714286,0.001913876,252,0.590723919,4,1,0,0,,1314655216
a885ae1cecf1e4f5ad688a3f4f9d88dd587b6375,1,0,0,5,435.3916435,1,0.019230769,0.009615385,0.000478469,104,0,4,1,0,0,,1314655890
dfc70d0fdb6abb01aef7d7cb9123c54018926a2f,1,0,0,3,23.22013889,2,0.097472924,0.018050542,0.000956938,234,0.811278124,2,1,0,0,,1314730560
8afb0e21a98fcc1e36216a5e10cbbb67223e9ea2,1,0,0,13,45.74298148,5,0.047058824,0.006722689,0.002392344,289,2.209282222,8,1,0,0,,1314737664
c3b1680a3669f8c206ce7508fd94dfaaf092c57b,1,0,0,3,2.386006944,1,0,0.264705882,0.000478469,34,0,2,1,0,0,,1314738259
3bd6a2947a232bfd8791374f207bd3daaea7771a,1,0,0,2,3.300023148,1,0.008695652,0.026086957,0.000478469,230,0,2,1,0,0,,1314741903
47acae071d7e8d9390b36855b1b9848bccd8a7fc,1,0,0,2,88.47198098,9,0.045614035,0.470175439,0.015311005,161,2.233546449,32,2,0,0,,1314828956
6f3cbe0f3fafa252995453986e8f3fcab685d8c1,1,0,0,1,0,0,0.923076923,0,0.00047824,13,0,4,1,0,0,,1314830581
44e22d9f4082614bbd4876ca1110586afe2943ca,1,0,0,7,204.7360764,2,0.013972056,0.003992016,0.00095648,457,0.764204507,2,1,0,0,,1314831441
cc6a4f9a38c77bc6faee0b3a006ed7306eb21df5,1,0,0,12,23.93315972,1,0.00204918,0.00204918,0.00047824,488,0,0,0,0,0,,1314894413
29250d7aa04b8c65865f359a6250bf58acdbb062,1,0,0,3,59.60625,1,0.030534351,0,0.000956023,510,0.69621226,7,1,0,0,,1314911459
5e64e46cecae17287ca2551a99a80c5a9cc1584d,1,0,0,5,14.67525463,1,0.003968254,0.003968254,0.000478011,252,0,2,1,0,0,,1314911945
188f6cbfaf7ad4c50bbe5ff4f7ecaa317ca17c39,1,0,0,3,48.71761285,3,0.067357513,0.054404145,0.001912046,231,0.650815836,2,1,0,0,,1314913021
0259341782f441a77b2dd0f306ce2808c5451d35,1,0,0,1,0,0,0.95,0,0.000477783,20,0,4,1,0,0,,1314913904
7ad11f9430773a6b0828b816f65d254cbf44e77f,1,0,0,15,294.0859799,12,0.01183432,0.013806706,0.005733397,306,3.546593564,23,2,0,0,,1314915143
a0b86a489286d883a33d987bf9e1d4ad497e861f,1,0,0,2,63.60251157,1,0.4,0.4,0.000477783,25,0,4,1,1,0,,1314915978
b2e9607c5c92dc75e8ffc8cb4c331b792a4b1fa2,1,0,0,2,2.282395833,1,0.461538462,0,0.000477783,26,0,4,1,0,0,,1314919529
82e294f57196d46a02789623d25d6dd632b1d523,1,0,0,12,2.357847222,1,0.00204918,0.00204918,0.000477783,488,0,0,0,0,0,,1314986625
1257de47c38878ea153ed318d2985a84ad4e69e9,1,0,0,4,4.214293981,1,0.001960784,0.001960784,0.000477783,510,0,5,1,0,0,,1314999152
f67eee35f70aed0eff3078732aa6f8dd2147b260,1,0,0,3,2.074039352,1,0.085271318,0.085271318,0.00965251,98,1.654403312,7,1,0,0,,1315010638
d11138f0834227391c5f7dea5aed5f47ba71c288,1,0,0,2,1.143090278,1,0.002041772,0,0.005791506,18001,1.584841438,6,1,0,0,,1315010708
b53e3ad0891eb7eafcb257080f9897ee6366f027,1,0,0,2,4.308923611,1,0.800675676,0.682432432,0.003853565,235,0.996849875,11,1,0,0,,1315284236
561920ff5f97bac74bf8c72eed3e78e7ea6d7ddd,1,0,0,3,4.362443416,2,0.007563479,0.007563479,0.01734104,486,2.950212065,21,1,0,0,,1315284242
95c403b0fb7f9914cc40f38b0a8648914498a337,1,0,0,3,0.782673611,1,0.035928144,0.005988024,0.001926782,167,0,5,1,0,0,,1315351865
fbbc3698d36762ac5081ee81a58fd24014c589af,1,0,0,3,0.782696759,1,0.042372881,0.046610169,0.001926782,236,0,5,1,0,0,,1315351867
1ca547660456b2031375949dd2b54c2d750c2934,1,0,0,3,2.31E-05,1,0.008474576,0.008474576,0.001926782,236,0,5,1,0,0,,1315351869
91f8ba55e6c313e971302a8a109c80df87f9f244,1,0,0,3,3.403130787,2,0.032110092,0.004587156,0.005769231,162,1.298794941,7,1,0,0,,1315351872
49c3a8a1796eacf8949a7e26f2621a59ed698616,1,0,0,3,0.042951389,1,0.012345679,0.012345679,0.001923077,162,0,5,1,0,0,,1315355583
f6130facf36d8c252321873e8c935ff53ae586be,1,0,0,2,4.687372685,1,0.000279861,0.000279861,0.003846154,18001,1,6,1,0,0,,1315415697
604458146465b558e9a72ef739e32c6157b59f58,1,0,0,2,3.676059028,2,0.025590551,0.00984252,0.003846154,439,0.964078765,11,1,0,0,,1315415702
a3e4437a09705b6e1977750ec1721b40f8f43258,1,0,0,2,6.765891204,1,0.024615385,0.006153846,0.003846154,186,1,5,1,0,0,,1315416014
5cf5b5483090679edd3ec093c3ffa388425fd991,1,0,0,2,6.771296296,1,0.007263923,0,0.003846154,214,0.918295834,7,1,0,0,,1315416481
ab7614651abead5fe021f704323247c3b06d7dff,1,0,0,2,0.202303241,1,0.004842615,0.004842615,0.003846154,214,1,7,1,0,0,,1315433960
3bbc07847b3d470e784e38951ee9405891e5c4af,1,0,0,3,1.732858796,1,0.004098361,0,0.001923077,488,0,5,1,0,0,,1315433961
daf9e5b0d5ecf6d0103c4cd1c827fc12690157f3,1,0,0,3,3.940416667,2,0.007936508,0.003968254,0.003846154,162,0.918295834,7,1,0,0,,1315433964
e5a40adae10f35faab78bed3edad2606e4b8858f,1,0,0,2,7.086701389,2,0.006677162,0.003908583,0.021072797,18001,2.262822212,13,2,0,0,,1315516764
3b63418cb0162cc7c8445ae948890a78bd3e59ce,1,0,0,3,5.120347222,2,0.020304569,0,0.003831418,100,1,7,1,0,0,,1315589838
173feb910020d6846d11514fcc7441921f8c1d3e,1,0,0,2,12.26280093,1,0.02,0.02,0.001915709,50,0,4,1,0,0,,1315953919
7a2a398003820e256b5ec4a3655122e382fa617e,1,0,0,3,6.968310185,1,0.057803468,0.023121387,0.001915709,173,0,5,1,0,0,,1315953927
dc9baeb08d31c905a17c2ab559f25e26e4685b25,1,0,0,3,8.250089699,4,0.00529661,0.007415254,0.007662835,488,1.959147917,11,1,0,0,,1315953929
a380c10977650576e0df6e24cfe9e3193bb79846,1,0,0,3,10.70190201,3,0.008796296,0.00462963,0.022988506,250,3.492131324,15,1,0,0,,1315953934
d5ed693489269c6bfafc360ac3683a07d62421bb,1,0,0,3,6.801933835,6,0.034855769,0.008413462,0.024856597,488,2.282587823,22,1,0,0,,1315953940
fb189fbcd0c4d82d2169ea8f898259979ba5ef10,1,0,0,2,12.51714583,2,0.035211268,0.077464789,0.011516315,103,2.430036533,10,1,0,0,,1316049987
f7b71112ce2094c6ad9f347513f92d2a095b15c9,1,0,0,4,5.883240741,1,0.090322581,0.090322581,0.001919386,155,0,5,1,0,0,,1316462241
09424f77045621b3e204e76489d4612249f9bf22,1,0,0,4,11.41146936,7,0.136044023,0.078874962,0.058490566,482,3.708721199,45,1,0,0,,1316474190
b1c3df2b24527efa22636c1b487f4e4fd912440d,1,0,0,1,0.665011574,1,0.047619048,0.047619048,0.001886792,21,0,4,1,0,0,,1316531647
2fb4b8f46b0024a6c12217ff88180f5927be3f7e,1,0,0,4,10.87002849,3,0.058385804,0.136233543,0.051428571,486,3.767679158,26,1,0,0,,1316641465
f0a642ac787b8641423e417ecbb38fd70ead0919,1,0,0,2,3.391666667,2,0.017211704,0.006884682,0.005714286,251,1.287054028,7,1,0,0,,1316705328
259bad3a2840cca5445036011559ecd87c7994a7,1,0,0,2,41.33225694,1,0.980688907,5.42E-05,0.007590133,18001,0.042460506,15,2,0,0,,1318402548
878ea0ed161cf51b366a1d7a03da93f9f8260090,1,0,0,4,20.38479167,1,0.021505376,0.007526882,0.0056926,486,1.530493057,9,1,0,0,,1318402711
94feaded856a036cda1a7116fe1ed423858f213a,1,0,0,4,8.155155093,2,0.053932584,0.0082397,0.009487666,486,1.964363113,13,1,0,0,,1318402818
6018e1e6dad21c484b20db67bf9d5d09442db30f,1,0,0,3,43.2712037,1,0.042553191,0,0.001897533,282,0,4,1,0,0,,1318570073
3de78d3693834e3864270b1861e07437f0972da0,1,0,0,2,22.3365162,1,0.010638298,0.015957447,0.001897533,188,0,5,1,0,0,,1318635203
c934d5e4031c5bd7de230bc7e9084ff26229aa0f,1,0,0,2,0,1,0.985442782,0,0.06227758,312,4.473588291,41,1,0,0,,1318635224
6f5f81d5cbd18c50f836de94f37eb1c3be2efd00,1,0,0,4,39.58408565,2,0.019480519,0.016233766,0.003558719,170,0.845350937,5,1,0,0,,1319061334
f4b9cea517ca8821915edb69d35b0d99b07ce696,1,0,0,4,24.47859375,2,0.006968641,0.010452962,0.003558719,149,0.721928095,4,1,0,0,,1319061338
b8b417bdc4d815ea60db1d5d0e4383080dc19645,1,0,0,3,14.97196759,2,0.012658228,0.012658228,0.003558719,138,1,4,1,0,0,,1319061342
4f6777e2b0e6f19e72e0d0ae72bbf537544f2d70,1,0,0,3,27.75785185,3,0.008944544,0.007155635,0.008896797,155,2.281036113,9,1,0,0,,1319061349
0db02559c5e78a04883718c11d627588e52e5c87,1,0,0,4,10.81301505,4,0.018027572,0.010604454,0.007117438,492,1.800278705,7,1,0,0,,1319061352
1e23a9de474516d6425fd4ab840835b2bb1e4eb3,1,0,0,3,14.97206019,2,0.018987342,0.025316456,0.003558719,138,0.985228136,4,1,0,0,,1319061357
f95feaf5060e6e6d1f21b62c8780679ebe9b3f68,1,0,0,4,17.0824267,2,0.042988741,0.015353122,0.008865248,512,1.61015345,9,1,0,0,,1319148294
bef4514559ece70c6082530d564d5ef535fd76e0,1,0,0,4,25.54172582,4,0.044368601,0.03668942,0.023049645,515,2.520402924,9,1,0,0,,1319148301
c2a7a4398a6a3b78a67e93bd3822ec37cb62d2d9,1,0,0,4,8.628321759,1,0.005235602,0.005235602,0.00177305,191,0,5,1,0,0,,1319148305
1c093f475a055ad296fd958921325c32095567a4,1,0,0,2,35.53752315,3,0.070967742,0.025806452,0.007092199,122,1.864658069,9,1,0,0,,1319148309
3567699f5bb228f9783c03515ebbab14850bd2fe,1,0,0,2,29.01454861,1,0.007407407,0.007407407,0.00177305,135,0,4,1,0,0,,1319148322
8e0090192a64be5dc1feed17bc1e9140dcd37682,1,0,0,3,30.95063657,1,0.02970297,0.01980198,0.00177305,101,0,5,1,0,0,,1319148325
d3d5c6d84f2df3b7b1c48672fca1a3bc45d51b91,1,0,0,4,8.628599537,1,0.023696682,0.033175355,0.00177305,211,0,5,1,0,0,,1319148329
d248334d7a2c8265960e774c58b94bd65b57dd5a,1,0,0,4,16.65493441,2,0.013254786,0,0.007079646,519,1.836591668,9,1,0,0,,1319148334
49dd42d3d91d7d424fccd4f652ec23b8d33674b3,1,0,0,2,5.939074074,1,0.055837563,0.010152284,0.001769912,197,0,5,1,0,0,,1319148339
3ab402e156f438da548f575ccf987798908ca883,1,0,0,4,6.277921007,7,0.010443864,0.006266319,0.014159292,521,2.905639062,19,1,0,0,,1319148347
45725d6483ffd18eaaf92028452f0254e35166c9,1,0,0,4,26.97175154,3,0.023076923,0,0.007067138,278,1.657742727,9,1,0,0,,1319148352
3fcf8cc289dbbe299801ae19dc2ca7ba6dfebc41,1,0,0,2,0.704340278,2,0.007874016,0.007874016,0.003533569,157,1,7,1,0,0,,1319165703
6d5a93eb1a978a95291580f49b11b985e83b7d45,1,0,0,4,2.100416667,1,0.003424658,0.003424658,0.001766784,292,0,4,1,0,0,,1319329777
59e682a90dbdca13b583e27e25b9b6865adacf02,1,0,0,2,2.100462963,1,0.114285714,0.028571429,0.001766784,35,0,4,1,0,0,,1319329781
ccfd90fd3289c2eb671637768cd40d7b89d0cb92,1,0,0,4,1.575208333,4,0.018386108,0.004085802,0.007067138,528,1.81484937,9,1,0,0,,1319329786
3b65b0af624d844d1763bdde1c9c5aaef925dd8c,1,0,0,1,0,0,0.973684211,0,0.001763668,38,0,4,1,0,0,,1319329789
fde7d49a4bfee62915b2a71960e9e265db13110d,1,0,0,2,20.95056713,2,0.086071987,0.007824726,0.005291005,267,1.581290899,7,1,0,0,,1319329794
22fc51864880700d99a67461aaf53c2f37c2aee7,1,0,0,1,8.0390625,1,0.050632911,0.050632911,0.003527337,47,0.811278124,6,1,0,0,,1319329799
28a2453ce1c89381b91b739843576226c3d19b14,1,0,0,1,8.039108796,1,0.031775701,0.003738318,0.007042254,291,1.84742012,6,1,0,0,,1319329803
3afe84693ab4df0aafb73bca7ebe60bb25c33d52,1,0,0,1,8.039155093,1,0.185185185,0.074074074,0.001760563,27,0,5,1,0,0,,1319329807
27c995804830f3255135a789bc513d70ef72316f,1,0,0,1,0.000104167,1,0.25,0,0.001760563,12,0,5,1,0,0,,1319329812
5a9454a8192f049aa0fd212954a44fd5d4430fa4,1,0,0,4,0,3,0.556803995,0.013732834,0.019097222,225,2.454142441,10,1,0,0,,1319484452
ce3e695de161d37e6a0598de3f00fdc01104eea8,1,0,0,3,1.792719907,1,0.028571429,0.028571429,0.001736111,35,0,4,1,0,0,,1319484672
b995051fc11a287440b5eafa09d59be633d791ef,1,0,0,4,1.797002315,1,0.001893939,0.001893939,0.001736111,528,0,5,1,0,0,,1319485047
3c7842a613a5a52409880fd246f68e8eae1c6408,1,0,0,4,4.139826389,1,0.010335917,0,0.003472222,280,1,7,1,0,0,,1319506033
bbfe2df0d7611bc1a77f453cea158bd7da153b75,1,0,0,2,53.00940779,2,0.110726644,0.015570934,0.010416667,224,1.497010161,8,1,0,0,,1319506037
40e782aff5dddab1d7691f80e200e1b71b7f59b9,1,0,0,2,53.15393519,2,0.137168142,0.066371681,0.003472222,126,0.258018669,12,1,0,0,,1319506044
5b78c60fb4105f40f19fe27db8005877be7edab5,1,0,0,1,2.039861111,1,0.030042918,0.012875536,0.001736111,233,0,5,1,0,0,,1319506047
8d8363315ccbce53c1665d22e7bfbe43c642bbb8,1,0,0,2,53.16126736,2,0.886692015,0.092015209,0.017152659,315,3.047070561,17,1,0,1,BIGTOP-130,1319506058
2e1d92415eda24e0b8c17c1a8061bdf2a5ab5b59,1,0,0,1,10.07917824,1,0.18018018,0.157657658,0.003430532,181,0.721928095,3,1,0,0,,1319506065
d38bd93ffaf6a6e312c16d262f760f825fa9753e,1,0,0,3,0.419895833,1,0.37037037,0.018518519,0.001715266,54,0,4,1,1,0,,1319520951
abd45afbb5897581f046e4693bc866c2f900abd0,1,0,0,4,3.117808642,4,0.022168963,0.001198322,0.010291595,528,2.304442673,10,1,0,0,,1319594798
5557372db3f5307385713ecb8e3b920efd93ef05,1,0,0,1,1.498090278,1,0.111111111,0.022222222,0.001715266,45,0,4,1,0,0,,1319613887
634ff1f8f9641932b9932da70fcb19e58b622122,1,0,0,2,6.872708333,1,0.020134228,0.006711409,0.001715266,149,0,4,1,0,0,,1319655151
6ef4c368cf7ff640588c2547fa18f8d63f4eab29,1,0,0,4,29.80452353,4,0.008962868,0.008962868,0.010291595,307,2.413799565,12,2,0,0,,1319655156
005e2fa13200391b89d2b1c8f0225061668863cc,1,0,0,1,11.80482639,1,0,0.043478261,0.001715266,299,0,5,1,0,0,,1319655161
951c1320c86d159e48f20045fa9b8368a26ac06d,1,0,0,1,11.80486111,1,0.018348624,0.018348624,0.003430532,77,1,7,1,0,0,,1319655164
b564fc3c47b67be4f7237dd3b35685878344f0a4,1,0,0,3,20.41197917,3,0.031700288,0.008645533,0.005145798,157,1.148834854,9,1,0,0,,1319668684
fc7f1d007826dd4037914214673e0609ee408cc7,1,0,0,4,36.64138426,4,0.034188034,0.004884005,0.008576329,281,2.024402629,10,1,0,0,,1319668779
1bd799ab85f140f9711c4c0a2b8b5f7450fe1d9c,1,0,0,4,35.02141204,4,0.037809648,0.001303781,0.010291595,213,2.358082983,10,1,0,0,,1319668867
1287c03c5525719f974cc9bafa7041ca4bea69d0,1,0,0,4,33.90947338,5,0.033696729,0.002973241,0.010291595,226,2.375108355,10,1,0,0,,1319669316
6803083c9b5ace5a4b1802e505d68fc54a67886f,1,0,0,4,20.03964506,3,0.035211268,0.007042254,0.005145798,138,1.251629167,9,1,0,0,,1319669465
14e913039749a6222b65a64784b4e7e22e8fe201,1,0,0,4,30.34656829,4,0.045380875,0.024311183,0.006861063,230,1.051462653,9,1,0,0,,1319669502
3d568f224eba777874f147ca8181b9930d269940,1,0,0,4,26.31283333,4,0.036023055,0.004322767,0.008576329,180,2.189391747,9,1,0,0,,1319669598
58471679779f20062f91482d5de47e17d34a00ba,1,0,0,3,22.44590664,2,0.042194093,0.004219409,0.005145798,129,1.240670532,9,1,0,0,,1319669670
667b82c765a8058cdc8a1895264503a48bab06ad,1,0,0,4,37.48014815,4,0.044077135,0,0.008576329,193,1.771782222,9,1,0,0,,1319669711
9026a3422295755e35afddc114035991665ec001,1,0,0,1,12.04625,1,0.055555556,0.033333333,0.001715266,90,0,5,1,0,0,,1319676020
7ac77de27c324d9ef484c7902c2084c6855bc357,1,0,0,4,21.81432292,3,0.010416667,0.00625,0.006861063,179,1.905639062,9,1,0,0,,1319676024
24cc3883d06cc183c47aee66b4b07be912bdd18a,1,0,0,4,3.055227623,3,0.002469136,0.009876543,0.005145798,279,1.521928095,9,1,0,0,,1319676028
d9aa51909df77e227b3dfe62cef8e70e6522101c,1,0,0,2,0.241643519,1,0.333333333,0.018518519,0.003430532,29,0.297472249,9,2,0,0,,1319676034
9b18bf3d80781fdb024620e0ea7dde4399fe4762,1,0,0,1,1.967384259,2,0.033980583,0.038834951,0.003430532,220,0.948078244,6,1,0,0,,1319676038
cb96189a3ff2923cb9ebd19248d6d8c71f5544b1,1,0,0,3,0.940324074,1,0.04587156,0.055045872,0.005145798,272,1.572623664,7,1,0,0,,1319676042
2394cb482d6ceb2127a21c9ca3421ab16461ff6f,1,0,0,1,0.000104167,1,0.005208333,0.005208333,0.001715266,192,0,3,1,0,0,,1319676047
c303ca6626567ac824d114361134bd62b5d9070f,1,0,0,5,0.95212963,1,0.001893939,0.001893939,0.001715266,528,0,5,1,0,0,,1319677062
c9deee699d437068b2c7e1bb66ff7a282a95f0d7,1,0,0,4,0.099502315,1,0.03030303,0.03030303,0.001715266,33,0,4,1,0,0,,1319677281
5abf0966b5deeb4cca4eea7f418932ca414ad46d,1,0,0,4,0.099641204,1,0,0.006410256,0.001715266,156,0,5,1,0,0,,1319677293
71c882f78b64a9de281fdee294ac5925bac13077,1,0,0,4,0.808136574,1,0.00862069,0,0.001715266,232,0,4,1,0,0,,1319739325
0f6a0c3571e4733f6986f5d9c1a8eef4a3a32743,1,0,0,5,0.905706019,1,0,0.001897533,0.001715266,527,0,5,1,0,0,,1319755315
d0126317544977dd3bb8cf065a651ce6a80da752,1,0,0,5,2.605761317,13,0.016887559,0.016887559,0.046312178,307,4.633990837,26,1,0,0,,1319759614
956037a56ae240477d5a4774bae90365ed60ac81,1,0,0,5,0.049027778,1,0.021276596,0,0.001715266,141,0,4,1,0,0,,1319763850
352a1be6654279ed37dddb24da421c453bde3486,1,0,0,5,4.952430556,12,0.016107383,0.028187919,0.025728988,232,3.573808513,21,1,0,0,,1319764826
bc777ea1219cd10018c6a2e53a6657abab819ca8,1,0,0,4,0.001805556,1,0.005780347,0.005780347,0.001715266,173,0,5,1,0,0,,1319764982
912d2650ac3486b1afb77e84c77978b4c47352ab,1,0,0,3,1.10318287,1,0.01369863,0.01369863,0.001715266,73,0,5,1,0,0,,1319764985
0f63db2dc7d8c1865967f5ac25983d405cc564e7,1,0,0,5,0.087123843,2,0.003588517,0.001196172,0.003430532,529,1,7,1,0,0,,1319764992
937f5d2c697b14e8f0fd0caa90bc8ad7e0b62b07,1,0,0,4,13.08438657,3,0.067484663,0.006134969,0.006849315,194,1.013360103,9,1,0,0,,1319764996
e3150c6e6b65b5be8e7375609eb6886b0eecb2cd,1,0,0,4,0.001111111,2,0.008130081,0.008130081,0.003424658,173,1,7,1,0,0,,1319765000
