commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
a6fed4c6f8fc973651d1e8e36de78e0a2f8b7c0d,1,0,0,174,0.006805556,1,0.073770492,0.008196721,0.035714286,122,0,0,0,0,0,,1452800096
ac1322fbe7bf8bc3dfb614118312cee37c75b44e,1,0,0,174,0.002094907,1,0.008196721,0.008196721,0.035714286,122,0,0,0,0,0,,1452800096
b5240a73bcd56a6883cb46766943e9d76edffc75,1,0,0,174,1.45E-03,1,0.008196721,0.008196721,0.035714286,122,0,0,0,0,0,,1452800096
0b07f8b3a8a458f39cc9f64be1e5623b0a6815d2,1,0,0,174,0.0000347,1,0.008196721,0.008196721,0.035714286,122,0,0,0,0,0,,1452800096
2c02bc91d8a9b81b55a4e023c927a73068bcc927,1,0,0,4,1.05E+02,1,0.042654028,0.018957346,0.000460617,211,0,8,1,0,0,,1452800097
d17b3b9c3cbc89d854bfb436d213d11cfd4545ec,1,0,0,260,8.95E+01,3,0.138883165,0.04014012,0.094919786,45417,6.207924495,214,6,0,0,,1452800097
829ea117c8b382ef72d3c5df841534b89f06dffa,1,0,0,252,22.89679253,6,0.012869198,0.01814346,0.003565062,2521,2.474855619,24,3,0,0,,1452803082
688366902d98a7fdc17d854a33ff975c6a60ccab,1,0,0,251,5.954293981,3,0.010532151,0.037694013,0.002228164,624,1.450891515,11,2,0,0,,1452803107
91cbb38bfb9a17e4a38fc70aff96f5703b7bd1b7,1,0,0,255,4.01150463,1,0.26029461,0.063608972,0.012923351,1187,4.134253514,39,2,0,0,,1452804083
bc9e7350526beb2d478b7b2f3201dcf86a5ed842,1,0,0,251,0.002349537,1,0.0016,0,0.000445633,625,0,0,0,0,0,,1452804307
4722c6f5d467c147996a027d00baf867cf6bc54d,1,0,0,271,0,4,0.086237519,0.144000453,0.168003565,45417,7.789763325,486,10,0,0,,1452804782
052941084bc7fcaee3d433d39d2bcc7a9953c69a,1,0,0,264,29.32956922,6,0.303600655,0.351304515,0.079322638,2568,7.163993614,316,7,0,0,,1452836008
10b0d5842a12dbb772fb97fd26271d395396aa31,1,0,0,258,6.253033131,6,0.008528785,0.009401047,0.007130125,2568,3.398118011,32,4,0,0,,1452844324
a5eddd59c44739fbbc104fd5ebaf4f7d98179ead,1,0,0,258,0.262920752,4,0.007792208,0.010909091,0.007575758,2568,3.530860003,32,4,0,0,,1452874205
be8f3eea55591e2fe0ac48e78f964f723c68c2ec,1,0,0,258,11.99010159,4,0.007550408,0.011154011,0.00802139,2568,3.573735059,33,4,0,0,,1452874316
2ac3f040733d033ad9a9108e885e04027f4eda48,1,0,0,251,1.593912037,1,0.038068182,0.010227273,0.001782531,625,1.323408321,10,1,0,0,,1452876124
8b1b0c827c87c63625883e4c506b375aedf85ee1,1,0,0,251,0.000925926,1,0.001597444,0,0.000445633,626,0,0,0,0,0,,1452876227
4e7b844f6bb26e5c2d4fd6a00247ac21436c56ac,1,0,0,251,1.654409722,1,0.037216828,0.010248112,0.002228164,626,1.501380229,11,2,0,0,,1452876416
e8f71c249639272e12a64b43ac5d78225c8227b2,1,0,0,251,0.022094907,1,0.001594896,0,0.000445633,627,0,0,0,0,0,,1452876480
b21b686fd7ebf091ca8f687ac139d8212226eda3,1,0,0,251,0.007766204,1,0.001594896,0,0.000445633,627,0,0,0,0,0,,1452876513
