commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,commit_time,fix,isBug,bug_id
bf45bdca93cc478259394c219b1d7409548bd5eb,1,0,0,1,0,0,0.989494593,0,0.889423077,1326,6.501913978,69,2,1272850360,0,0,
b82d9d4aeb6b8d66de843b8997682c3e39843818,1,0,0,1,0,0,0.990384615,0,0.079646018,503,3.505837032,4,1,1272865362,0,0,
0e42bbfee1b8deafe04813ca44dbcd8d165feb67,1,0,0,1,0,0,0.993224932,0,0.337243402,1381,5.733608359,43,1,1272909267,0,0,
4b43d5dddd536ea7475e0eca6a021bd5714e48ed,1,0,0,1,0,0,0.982905983,0,0.017291066,90,2.434902059,11,1,1272911775,0,0,
e1a8e875396d3628a204e96326e32c8aeb85ad24,1,0,0,1,0,0,0.99025974,0,0.019774011,284,2.184725167,11,1,1272917720,0,0,
e495a29e1002d7ef21f53f02a5d1188ad3cab572,1,0,0,2,0,1,0.991824552,0,0.174825175,655,5.535369148,34,1,1272917793,0,0,
ddce0fe58cd858c5f921b176be5c169bf1931d9f,1,0,0,1,0,0,0.991946017,0,0.33437014,2185,6.719239074,69,1,1272918777,0,0,
0bc70ebcafc60ba08468981803d32b41c94db8cd,1,0,0,1,0,0,0.997294673,0,0.244418331,4377,4.994082139,40,1,1272921756,0,0,
b3e1e4cc23bb8c9ce547f428d0598189329bccdd,1,0,0,1,0,0,0.990138544,0,0.148148148,1200,6.419155793,50,1,1272921817,0,0,
8b014a3457e5e41948c910d0da51036a943ccfb1,1,0,0,1,0,0,0.99009009,0,0.05754717,643,5.148243552,35,1,1272921951,0,0,
cc9b8d3ca5fc197a254d9eeb95bee2447a61fc6f,1,0,0,1,0,0,0.987741221,0,0.111483655,913,6.109599644,50,1,1272922267,0,0,
3959e18d037e8483f16275953b65c6299f81f76c,1,0,0,1,0,0,0.990631611,0,0.062106918,480,5.580550587,42,1,1272923502,0,0,
