commit_hex,exp,rexp,sexp,NDEV,AGE,NUC,LA,LD,NF,LT,entropy,NS,ND,fix,isBug,bug_id,commit_time
1bcbc47bcc6394b0c6fdeb73203aab59eab0fee5,1,0,0,3,16.6050733,3,0.110030706,0.024053224,0.019543974,547,1.800189361,7,1,0,0,,1321871560
e110067476eb55289d6dd86a94a6a1b0ab1a2ad8,1,0,0,3,13.41693287,2,0.017013233,0,0.006514658,397,0.764204507,5,1,0,0,,1322482552
9daeb60bc274a425b9e90ed50d3454a6bfb3cf31,1,0,0,3,33.723587,6,0.055248619,0.012430939,0.039087948,610,2.468540551,8,1,0,0,,1322493468
d5d73a8591369458c075034b8111f0dfabc2916d,1,0,0,4,9.487446759,4,0.029882604,0.021344717,0.016286645,378,1.776695574,10,2,0,0,,1322497947
3af9f38fc3b53c40751904972384ecb9a4e9fb44,1,0,0,4,0,6,0.274193548,0.037562243,0.112149533,1027,4.248055037,23,2,0,1,BOOKKEEPER-940,1322504718
924fb834de0ae926ea075385c47dd29f8dd804a3,1,0,0,3,5.583211806,2,0.027196653,0.016736402,0.00623053,337,0.453716339,9,1,0,1,BOOKKEEPER-72,1322517713
c323c003687319d20eb7539c0e85a9cf3a4a6d08,1,0,0,3,78.64893904,9,0.071687475,0.010471204,0.046875,1271,3.801903263,11,6,0,0,,1322557553
504867718d934b66dfa4df8edc55c9c888aa3d42,1,0,0,4,7.053388889,3,0.013854931,0.006519967,0.015625,346,2.228634573,16,1,0,0,,1322588758
da088187d80bf0b935aad14c1a4aa73e4920378f,1,0,0,4,0.486782407,2,0.17440225,0.037974684,0.009345794,473,1.057327133,14,1,0,0,,1322588796
8b6f36788cb4614d506e0e526475592cd8fbeb6a,1,0,0,3,0.364053819,2,0.04,0.030769231,0.012461059,149,1.804895651,1,1,0,0,,1322596818
aa1d8296672a1a29fdc3de630f5995c0d1a21429,1,0,0,3,0.48050733,2,0.010215664,0.019296254,0.018691589,206,2.345851989,4,4,0,0,,1322605613
e3b52e82ccccf4807100db0950609ec7ede8378c,1,0,0,3,62.08286458,2,0.222222222,0.869047619,0.00623053,153,0.062114356,1,1,0,0,,1322605782
544f4b5c0480bb383134fe6e26c2fe0e0a6c8b11,1,0,0,4,26.84853106,8,0.026512323,0.045182972,0.037383178,763,2.386960346,18,3,0,0,,1322607324
86040b51874dcb40d1693593942d975c8327e919,1,0,0,1,0,0,0.984848485,0,0.00619195,85,0.937456171,1,1,0,0,,1322608502
49aa4df144abcd6b117ac376b71ac70a5af946b7,1,0,0,3,0.016828704,1,0.217171717,0,0.00617284,157,0.271389588,1,1,0,0,,1322608778
fa78ba95d4e6ccff5ebb734e6036b11c802b3030,1,0,0,3,50.05564815,6,0.2211101,0.034576888,0.027607362,204,2.21706917,6,3,0,0,,1322647643
92e69b331797ea6a4eb4d46b668360e6c7bb9bd4,1,0,0,4,1.177087191,2,0.005291005,0.002645503,0.009202454,378,1.584962501,8,1,0,0,,1322649546
12840c3e9e85ac400597d26663b19277c41987a7,1,0,0,3,0.036651235,2,0.151335312,0,0.012232416,163,0.514274832,2,1,0,0,,1322651444
f2e9d4ca08e6ce254c61e0a27a04a7b2f95c6642,1,0,0,3,0.02755787,1,0.05988024,0.035928144,0.003058104,167,0,0,0,0,0,,1322653825
814f0ab6b4d43a35992e995c8abd804326ec633b,1,0,0,3,0.001111111,1,0.005988024,0.005988024,0.003058104,167,0,0,0,0,0,,1322653921
5b90ba75a5cfa13a77297fd488024cd05ce07420,1,0,0,3,0.005509259,1,0.535911602,0.458563536,0.003058104,181,0,0,0,0,0,,1322654397
9794cc0c6d8531c1a6540db660e55add2469d019,1,0,0,3,0.415474537,3,0.007389163,0.007389163,0.018348624,204,2.584962501,5,5,0,0,,1322654515
3bc2bdb0d0f38b004fa95a58e8b02104005c663b,1,0,0,3,0.193107639,3,0.048903879,0,0.012232416,183,1.658188322,4,2,0,0,,1322667734
63b032331f28fe434ea37d7cb2e515609298b7ed,1,0,0,3,0.025358796,1,0.104972376,0.005524862,0.006116208,185,0.286396957,0,0,0,0,,1322669925
86844d7303f62a8e2361ca56d83ba2d47e5c77b8,1,0,0,3,1.334728009,2,0.015455951,0.00927357,0.012232416,205,1.882856064,3,3,0,0,,1322773688
dcfe4bcc5123eb70a5366bbf3b4931d8d23f9e48,1,0,0,3,0.054606481,1,0.010582011,0,0.006134969,189,0,0,0,0,0,,1322778406
213db5d6a6d55b5b093776a4c54fa5c8ffed5f0d,1,0,0,3,1.932621528,2,0,0.163987138,0.012307692,187,0.514274832,2,1,0,0,,1322850163
d006007ccf86f924d0773e267675a52e98314710,1,0,0,3,123.4428356,2,0.035714286,0.005102041,0.006153846,189,0.811278124,0,0,0,0,,1322854423
1c90beb59a6aa94f18ca6b5ca1f94a0db5e0cc14,1,0,0,3,82.21160494,3,0.011811024,0.244094488,0.009259259,191,0.312211332,3,2,0,0,,1322855939
9eb549d4c308963af0be3288a59b0c4c39cbb5e6,1,0,0,4,15.20189236,2,0.00748503,0.001497006,0.00617284,473,0.918295834,8,1,0,0,,1324035811
015097021c1a2d2860643fda7fcb3e8a0d191442,1,0,0,4,5.70029321,2,0.023376623,0.009090909,0.009259259,479,1.09712457,14,1,0,0,,1324045978
8f755ed13f193ad6491fdca1794d834f3d3d4dcc,1,0,0,3,41.28418981,4,0.26972973,0.048648649,0.018518519,479,1.728465118,18,1,0,1,BOOKKEEPER-72,1324485803
0975f069d90748eb43fcec7622d3961b0446ea28,1,0,0,3,65.77194541,5,0.172034862,0.015157257,0.04,571,2.322615985,20,1,0,1,BOOKKEEPER-72,1324575348
e32715ad96558a9941910dd6ae91fc1c646baeb6,1,0,0,4,34.49758102,3,0.01884058,0.023188406,0.009230769,348,1.073551999,8,1,0,0,,1326293189
0d43f404ea145a35d46371967975f9590649a033,1,0,0,4,29.19055556,2,0.011086475,0.00443459,0.006153846,244,0.985228136,8,1,0,0,,1326474401
c7c8af741a2f532b554dcdabf85237c23ea14aaa,1,0,0,4,43.7302064,4,0.035793195,0.012814848,0.018461538,769,2.056554002,15,1,0,0,,1326815536
cdcfbb52cbf8f0e6f17d56d7185cf0d04c9c856b,1,0,0,3,0.845509259,1,0.348765432,0,0.009174312,211,0.914545103,8,1,0,0,,1326888588
f56e596d70c66dac170008ffbe19489eee05be08,1,0,0,4,34.05177469,3,0.035546613,0.026156942,0.018348624,518,1.779553976,9,1,0,0,,1326895906
7e12629ed7a2006e4805dac0e5c006324a52d5db,1,0,0,4,0,6,0.055664702,0.000327439,0.021341463,1028,1.758225894,17,1,0,0,,1328094392
5a7f4991610ad60d277830b72dc5d890c63a0f07,1,0,0,4,0,4,0.365918367,0.001020408,0.041666667,1081,2.338286288,10,1,0,0,,1328097497
d5fc00dc6b0a888b68131b7dff7309687c96d07e,1,0,0,1,0.002453704,1,0,0,0.002985075,0,0,8,1,0,0,,1328097709
835d963cb26d0a5d5b1cc79a0faf185b49673d16,1,0,0,4,65.24375,4,0.062062937,0.030594406,0.011940299,781,1.49355727,8,1,0,0,,1328109597
cfe3e650b69b2b599dd5b2f27f2164af38c7a2be,1,0,0,4,5.868084491,2,0.012941176,0.002352941,0.005970149,626,0.619382195,8,1,0,0,,1328608997
3272204448bf210d03377ba822d01419ad197a17,1,0,0,4,41.5205787,2,0.007352941,0.00245098,0.005970149,226,1,8,1,0,0,,1328697619
bd2efa12f1f63afa90723ce405caebafb4afd6be,1,0,0,3,3.491174769,2,0.04159132,0.021699819,0.005970149,325,0.315997133,8,1,0,0,,1328697643
a3c9c953db49bc1ec3d72f01212e6cbcd58cc5d3,1,0,0,3,46.12417052,3,0.801664355,0.000346741,0.023529412,1031,2.060185539,10,1,0,1,BOOKKEEPER-561,1328698150
beca5951f73cb9c39be10a4166a90dee9fff3c1c,1,0,0,4,0,3,0.244872847,0.015176374,0.017492711,1058,1.471317934,15,1,0,1,BOOKKEEPER-561,1328712869
c65d6ada34215ee3a5466c495d565d745857c435,1,0,0,4,29.21205054,8,0.044677212,0.034202651,0.034985423,1059,2.240934405,18,1,0,0,,1328807669
29a472598083e522645f918ec602dd91d800f0d5,1,0,0,4,53.32542163,6,0.053252648,0.002723147,0.020408163,1167,1.412298182,15,1,0,0,,1329128357
5a3b29d05abd71c6e5d1b3045abafd434db15f24,1,0,0,4,40.07187982,7,0.057559682,0.036339523,0.034985423,830,2.925916917,16,1,0,0,,1329144398
3defe9e5110472da995789b5ae14c286f58f1293,1,0,0,5,7.858443287,2,0.009448819,0.014173228,0.005830904,395,0.566509507,8,1,0,0,,1329299917
633a23b3a20b27a551328be2efe5f057be3c99e2,1,0,0,5,37.21844329,4,0.011737855,0.006847082,0.023323615,1072,1.827038419,17,1,0,0,,1329318713
bad375aa35a2c17c466d2be7481e7d16220d59b0,1,0,0,5,3.767534722,2,0.197886647,0.009606148,0.008746356,561,0.76438152,14,1,0,0,,1329473880
014bcd501c14141facd0e3eb4bb488ccba3a2b7d,1,0,0,5,27.22576389,3,0.044908286,0.016445288,0.008746356,1076,1.123576426,14,1,0,0,,1329479423
110d36673bcc393853aaab4bb423d785daa947c7,1,0,0,5,0,4,0.408412483,0.006784261,0.014492754,248,1.434818656,16,2,0,0,,1330103420
9523193456992a2edd36106120a8a9f246af6995,1,0,0,5,9.343303241,4,0.116858951,0.034983253,0.01734104,1087,1.747457917,15,1,0,0,,1330106881
2ec70d4dbf2266b17bdb99975f974f30afa65593,1,0,0,5,2.451103395,2,0.013914657,0.010204082,0.00867052,577,1.399355668,8,1,0,0,,1330107656
9366322bfe3461a44a8b0444e66cd774ea1ac7d8,1,0,0,5,5.607060185,2,0.056497175,0.049717514,0.005780347,630,0.14854949,8,1,0,0,,1330110477
76818a6aadd4aa40a45aca6f5b0acba79cd42515,1,0,0,4,79.94775463,4,0.050750906,0.012428793,0.011560694,766,1.637969009,17,1,0,0,,1330611017
431554da9e2598c73edfbaf671e87cfd9ae94716,1,0,0,5,65.5299537,5,0.055692459,0.021192706,0.014450867,830,0.60095436,14,2,0,0,,1330613888
e911559291b6ae9aa310a695fb4174796921ac81,1,0,0,5,0,5,0.330099941,0.057613169,0.022988506,1129,2.224003532,16,1,0,1,BOOKKEEPER-940,1331205203
cb8296636b961253f9586f535db285bfafa54a8a,1,0,0,5,0,4,0.055852156,0.037782341,0.020057307,1150,2.301158884,25,2,0,0,,1331231091
028a6d5360637417141f7f819a404e8e71117f9b,1,0,0,5,0,4,0.72287234,0.000531915,0.028089888,427,2.625468912,19,2,0,1,BOOKKEEPER-561,1331300900
8207445ea25bef37e3369e749913acc0d597d9b2,1,0,0,2,0.027314815,1,0,0,0.002808989,134,0,2,1,0,0,,1331303260
c6cc7cca3a85603c8e935ba6d06fbf3d8d7a7eb5,1,0,0,5,0,12,0.20378394,0.073945696,0.055865922,1159,3.440382906,16,1,0,1,BOOKKEEPER-561,1331620296
fd5bb2bce8585ef49ba01d853241a4ee36d487e2,1,0,0,4,160.5638738,10,0.552702807,0.495243987,0.075418994,6615,0.552749663,45,3,0,1,BOOKKEEPER-561,1331724543
e8a1dec3fbea9b2f8c59c32e2f189d60c1864688,1,0,0,5,0,3,0.460372157,0.124052378,0.011142061,666,0.789892121,9,1,0,0,,1331741514
a4bded985ca1346a17ee0dcf08fe9dcd570dcfb7,1,0,0,5,0,8,0.171818182,0.124545455,0.033333333,337,1.770212236,11,1,0,0,,1331804263
33bef6356dfcf14928314e14c20ae73de80bdf99,1,0,0,5,2.422299383,2,0.121568627,0.014705882,0.008333333,588,1.087850619,14,1,0,0,,1331890905
0663029788d504f38e98fd79e625a466bb4780c9,1,0,0,4,32.04796875,2,0.246887967,0.002074689,0.013774105,278,1.850892995,17,2,0,0,,1332158691
3abac4eb86d64286d057d73024a177ef300283b0,1,0,0,5,61.61913773,2,0.222984563,0,0.008241758,280,0.17957585,14,1,0,0,,1332165735
841e7dc187b17e6cf4c437fc211f9e285191dd7c,1,0,0,5,0,6,0.206340378,0.177697442,0.024657534,1160,1.484516619,14,1,0,1,BOOKKEEPER-561,1332244263
7199719beebe79325a93ef57a1140c2ed50c26e9,1,0,0,5,0,2,0.19237435,0.114962449,0.01897019,1113,2.459401657,8,1,0,0,,1332248947
f3a404e4e6b0d0c2a0b2a83d38cdedaff0683e68,1,0,0,5,2.755185185,3,0.093683463,0.09510291,0.010840108,507,1.1718687,14,1,0,0,,1332306803
3d32544c0b2b1cd5b184531846a451f518486c7d,1,0,0,5,27.42580247,3,0.006591337,0.002824859,0.008130081,518,1.521928095,8,1,0,0,,1332308455
6d56d60831a63fe9520ce156686d0cb1142e44f5,1,0,0,5,7.678298611,1,0.011056511,0.001228501,0.005420054,524,0.721928095,8,1,0,0,,1332971860
c805430253c6e6bb4341ad51b406ceabeafcd4e8,1,0,0,4,133.5697396,5,0.204253988,0.000625586,0.045212766,745,3.28272018,12,1,0,1,BOOKKEEPER-72,1333022833
48304c7c07513a15d26cb61f311c9f4b998fd8fc,1,0,0,5,0,7,0.054759468,0.040941658,0.02393617,1114,2.098642336,16,1,0,0,,1333027114
83e8672a10fab050a5bbcc1beeb9a210c1b2b90b,1,0,0,5,10.40947338,2,0.045743329,0.00635324,0.005319149,491,0.281193796,8,1,0,0,,1333028481
4b32e049dca4a1a8eea4bfb2325aee2de629b132,1,0,0,5,0.89609375,2,0.003405221,0.001135074,0.005319149,583,1,8,1,1,0,,1333105220
30c68b0bebff1e0a012dd81e8f05ebbf83b4ff5f,1,0,0,5,0,5,0.257612667,0.03593179,0.018469657,508,2.304731899,14,1,0,0,,1333177987
235bc1fec4d60567d113202b44f6fb4c1616d1ce,1,0,0,5,1.1771875,2,0.069243156,0.010466989,0.007915567,764,1.122296192,14,1,0,0,,1333179114
682a23fb23c8de7756d5ef226fd6e97dd8d4e561,1,0,0,5,47.18715741,9,0.102182778,0.013912209,0.026385224,899,2.523767751,15,1,0,0,,1333184331
47244dd77fb291ec95d5da4c96751ea92bc2d516,1,0,0,5,45.8523966,11,0.035068291,0.009597638,0.039577836,1109,3.360533778,17,1,0,0,,1333363098
f694716e289c448ab89cab5fa81ea0946f9d9193,1,0,0,5,17.13732253,2,0.061559508,0.012311902,0.007915567,310,0.605291205,14,1,0,0,,1333468964
8f02fb64ec9612af8422f23ed7908d7f6ccf5332,1,0,0,5,0,3,0.066898349,0.00086881,0.007894737,764,0.343100308,14,1,0,0,,1333964521
df5789843b6624ebda9c6e839458cdfbc3ed7d84,1,0,0,5,12.10042438,3,0.029579067,0.007963595,0.007894737,1122,1.148458709,14,1,0,0,,1334028115
22bb0534ceebb3e9044b727177146fc220683b81,1,0,0,5,7.332530864,2,0.008502289,0.003270111,0.007894737,899,0.986426729,8,1,0,0,,1334099123
8a1ad4c3208ad0e5b546ab8e5738132698fa56f5,1,0,0,4,46.81579475,2,0.02433372,0.00811124,0.007894737,398,1.094914318,9,1,0,0,,1334543359
3d834bd3798f22a43dc434d4b809a5c22731da38,1,0,0,5,3.469606481,2,0.002080444,0.000693481,0.005263158,1122,1,8,1,0,0,,1334585511
4a94ce1d8184f5f38def015d80777a8113b96690,1,0,0,5,0,4,0.109003105,0.04380821,0.02617801,1087,2.411945789,8,1,0,0,,1334657935
cf846eb5f57af19f68ccad42edda7551c852041d,1,0,0,5,0,5,0.260888314,0.164726175,0.018276762,760,1.167640111,14,1,0,0,,1334661386
b5c0791d38a093936016a7989c35363063cdb202,1,0,0,5,9.0865625,2,0.004004004,0.002002002,0.005221932,673,0.918295834,8,1,0,0,,1334797321
57a62a1c3ce151e1354a2a4ed212e9e8965928bf,1,0,0,1,0,0,0.995238095,0,0.002604167,210,0,5,1,0,0,,1334913548
2f25ef611dd2c8ea2c94b48af09f183d74b6167e,1,0,0,5,78.75973958,6,0.070671378,0.017667845,0.018181818,620,2.152349974,10,2,0,0,,1334942316
4e9ee8d75582a66f3e11d78dea280afbb864db7e,1,0,0,4,106.0345023,6,0.034536403,0.006845053,0.025974026,726,2.630581456,28,2,0,1,BOOKKEEPER-217,1335289074
7f9005baadbbf312db857be6c3d3c095fe800c54,1,0,0,4,0.002916667,1,0.026156942,0.00804829,0.005194805,660,0.522559375,9,1,0,0,,1335289326
f7c1ad57ead301df4d3326b5d8c8950964387fa9,1,0,0,1,0,0,0.972972973,0,0.002590674,37,0,9,1,0,0,,1335600674
6d50e72732aa741d3a620c4b3ec04593c68f1b62,1,0,0,5,24.87820602,2,0.01059322,0,0.005181347,336,0.970950594,8,1,0,0,,1335604288
268bdb8c6b5f642967329a99ec1dce5ba0af46d7,1,0,0,5,77.29602238,3,0.033763654,0.034756703,0.007772021,423,1.060372053,8,1,1,0,,1336155103
6fc326ebd647afbbcc0beab6764b5d3748e50088,1,0,0,5,0,7,0.034992224,0.002332815,0.020671835,775,2.109398074,9,1,0,0,,1336409287
a7d658179db3226dc33d53f4d25afd64ea90c061,1,0,0,5,23.20067901,3,0.025075226,0.022066199,0.007751938,491,1.022089183,14,1,0,0,,1336462547
36a4a4190c342d7b3a1d5859c545ca1fc1b713cf,1,0,0,4,60.30520062,3,0.042955326,0,0.007751938,344,1.09712457,1,1,0,0,,1336547765
3e224c4b6d4a0d9317060f7fe0d3519fccc68f5a,1,0,0,5,69.19703042,7,0.113541332,0.003859762,0.020618557,908,1.347029221,33,3,0,0,,1336549430
9efe73998fe1ee72ffae95f3e1b1e65884019710,1,0,0,5,58.08874711,4,0.024939662,0.00160901,0.010309278,550,1.808995454,14,1,0,0,,1336551454
